time,GHI_Wm2,sun_height,temp_air_C,wind_speed,interpolated
2020-02-15 03:10:00,0.0,0.0,4.82,4.21,0.0
2020-02-15 04:10:00,0.0,0.0,4.71,4.41,0.0
2020-02-15 05:10:00,0.0,0.0,4.66,4.55,0.0
2020-02-15 06:10:00,0.0,0.0,4.69,4.62,0.0
2020-02-15 07:10:00,5.93,2.83,4.87,4.62,0.0
2020-02-15 08:10:00,122.58,10.85,5.53,4.83,0.0
2020-02-15 09:10:00,263.01,17.62,6.66,4.41,0.0
2020-02-15 10:10:00,486.2,22.63,8.27,5.38,0.0
2020-02-15 11:10:00,566.32,25.4,9.68,6.83,0.0
2020-02-15 12:10:00,550.68,25.6,10.3,6.48,0.0
2020-02-15 13:10:00,485.27,23.21,10.66,6.55,0.0
2020-02-15 14:10:00,401.37,18.52,11.05,6.9,0.0
2020-02-15 15:10:00,210.4,11.99,11.13,5.86,0.0
2020-02-15 16:10:00,13.91,4.13,10.5,5.31,0.0
2020-02-15 17:10:00,0.0,0.0,9.75,5.45,0.0
2020-02-15 18:10:00,0.0,0.0,9.65,5.79,0.0
2020-02-15 19:10:00,0.0,0.0,9.02,6.07,0.0
2020-02-15 20:10:00,0.0,0.0,9.3,6.62,0.0
2020-02-15 21:10:00,0.0,0.0,9.81,7.17,0.0
2020-02-15 22:10:00,0.0,0.0,10.25,7.66,0.0
2020-02-15 23:10:00,0.0,0.0,10.6,7.79,0.0
2020-02-16 00:10:00,0.0,0.0,10.89,7.59,0.0
2020-02-16 01:10:00,0.0,0.0,11.39,7.52,0.0
2020-02-16 02:10:00,0.0,0.0,11.53,7.59,0.0
2020-02-16 03:10:00,0.0,0.0,11.68,7.86,0.0
2020-02-16 04:10:00,0.0,0.0,11.31,7.66,0.0
2020-02-16 05:10:00,0.0,0.0,10.74,7.86,0.0
2020-02-16 06:10:00,0.0,0.0,10.18,8.0,0.0
2020-02-16 07:10:00,3.98,3.11,10.63,8.55,0.0
2020-02-16 08:10:00,16.9,11.15,10.89,8.55,0.0
2020-02-16 09:10:00,164.26,17.94,11.54,8.62,0.0
2020-02-16 10:10:00,183.59,22.96,12.42,8.9,0.0
2020-02-16 11:10:00,188.94,25.74,13.34,9.17,0.0
2020-02-16 12:10:00,181.04,25.94,14.19,9.59,0.0
2020-02-16 13:10:00,114.29,23.54,14.36,9.45,0.0
2020-02-16 14:10:00,92.43,18.83,14.63,9.59,0.0
2020-02-16 15:10:00,61.22,12.29,14.71,9.45,0.0
2020-02-16 16:10:00,8.94,4.41,14.83,9.45,0.0
2020-02-16 17:10:00,0.0,0.0,15.03,9.79,0.0
2020-02-16 18:10:00,0.0,0.0,15.27,10.28,0.0
2020-02-16 19:10:00,0.0,0.0,15.22,10.41,0.0
2020-02-16 20:10:00,0.0,0.0,12.86,8.9,0.0
2020-02-16 21:10:00,0.0,0.0,10.57,7.86,0.0
2020-02-16 22:10:00,0.0,0.0,8.88,7.38,0.0
2020-02-16 23:10:00,0.0,0.0,7.87,7.72,0.0
2020-02-17 00:10:00,0.0,0.0,7.25,7.66,0.0
2020-02-17 01:10:00,0.0,0.0,7.13,7.52,0.0
2020-02-17 02:10:00,0.0,0.0,7.0,7.45,0.0
2020-02-17 03:10:00,0.0,0.0,6.84,7.24,0.0
2020-02-17 04:10:00,0.0,0.0,6.8,6.76,0.0
2020-02-17 05:10:00,0.0,0.0,6.72,6.34,0.0
2020-02-17 06:10:00,0.0,0.0,6.71,5.93,0.0
2020-02-17 07:10:00,2.98,3.4,6.67,5.1,0.0
2020-02-17 08:10:00,100.27,11.46,6.88,5.31,0.0
2020-02-17 09:10:00,80.5,18.26,7.43,5.38,0.0
2020-02-17 10:10:00,526.69,23.3,8.09,5.17,0.0
2020-02-17 11:10:00,603.85,26.09,8.76,6.62,0.0
2020-02-17 12:10:00,491.47,26.29,9.27,6.9,0.0
2020-02-17 13:10:00,34.79,23.88,9.48,6.9,0.0
2020-02-17 14:10:00,208.13,19.15,9.15,7.03,0.0
2020-02-17 15:10:00,15.9,12.58,7.87,7.17,0.0
2020-02-17 16:10:00,33.3,4.69,7.11,6.21,0.0
2020-02-17 17:10:00,0.0,0.0,6.73,5.31,0.0
2020-02-17 18:10:00,0.0,0.0,6.6,5.59,0.0
2020-02-17 19:10:00,0.0,0.0,6.04,5.38,0.0
2020-02-17 20:10:00,0.0,0.0,5.83,5.59,0.0
2020-02-17 21:10:00,0.0,0.0,5.79,6.14,0.0
2020-02-17 22:10:00,0.0,0.0,5.59,6.48,0.0
2020-02-17 23:10:00,0.0,0.0,5.78,6.62,0.0
2020-02-18 00:10:00,0.0,0.0,5.76,6.76,0.0
2020-02-18 01:10:00,0.0,0.0,5.45,6.83,0.0
2020-02-18 02:10:00,0.0,0.0,5.42,6.9,0.0
2020-02-18 03:10:00,0.0,0.0,5.12,7.24,0.0
2020-02-18 04:10:00,0.0,0.0,4.54,6.55,0.0
2020-02-18 05:10:00,0.0,0.0,4.14,6.34,0.0
2020-02-18 06:10:00,0.0,0.0,4.02,6.07,0.0
2020-02-18 07:10:00,11.93,3.7,4.03,5.79,0.0
2020-02-18 08:10:00,140.37,11.77,4.43,6.34,0.0
2020-02-18 09:10:00,264.43,18.58,4.96,6.07,0.0
2020-02-18 10:10:00,295.81,23.64,5.92,6.83,0.0
2020-02-18 11:10:00,352.71,26.44,6.55,6.21,0.0
2020-02-18 12:10:00,88.45,26.64,7.13,6.21,0.0
2020-02-18 13:10:00,53.67,24.22,7.58,6.41,0.0
2020-02-18 14:10:00,279.16,19.47,7.63,6.28,0.0
2020-02-18 15:10:00,139.18,12.88,6.43,6.69,0.0
2020-02-18 16:10:00,29.45,4.97,6.44,6.14,0.0
2020-02-18 17:10:00,0.0,0.0,6.08,5.38,0.0
2020-02-18 18:10:00,0.0,0.0,5.64,5.31,0.0
2020-02-18 19:10:00,0.0,0.0,5.7,5.72,0.0
2020-02-18 20:10:00,0.0,0.0,5.57,5.93,0.0
2020-02-18 21:10:00,0.0,0.0,5.6,6.07,0.0
2020-02-18 22:10:00,0.0,0.0,5.56,6.07,0.0
2020-02-18 23:10:00,0.0,0.0,5.37,6.14,0.0
2020-02-19 00:10:00,0.0,0.0,5.26,6.14,0.0
2020-02-19 01:10:00,0.0,0.0,4.78,6.48,0.0
2020-02-19 02:10:00,0.0,0.0,4.12,6.41,0.0
2020-02-19 03:10:00,0.0,0.0,3.85,5.72,0.0
2020-02-19 04:10:00,0.0,0.0,4.19,4.97,0.0
2020-02-19 05:10:00,0.0,0.0,4.06,5.38,0.0
2020-02-19 06:10:00,0.0,0.0,3.76,4.83,0.0
2020-02-19 07:10:00,31.49,4.0,3.15,4.83,0.0
2020-02-19 08:10:00,155.1,12.08,3.14,5.52,0.0
2020-02-19 09:10:00,114.25,18.91,3.53,5.66,0.0
2020-02-19 10:10:00,69.57,23.99,3.97,6.76,0.0
2020-02-19 11:10:00,152.48,26.79,4.86,6.76,0.0
2020-02-19 12:10:00,104.36,26.99,5.53,6.9,0.0
2020-02-19 13:10:00,203.6,24.56,6.12,7.03,0.0
2020-02-19 14:10:00,163.41,19.79,6.27,6.34,0.0
2020-02-19 15:10:00,208.66,13.18,6.21,5.59,0.0
2020-02-19 16:10:00,47.51,5.25,5.79,4.9,0.0
2020-02-19 17:10:00,0.0,0.0,5.18,4.28,0.0
2020-02-19 18:10:00,0.0,0.0,4.61,3.72,0.0
2020-02-19 19:10:00,0.0,0.0,4.05,3.45,0.0
2020-02-19 20:10:00,0.0,0.0,3.59,3.24,0.0
2020-02-19 21:10:00,0.0,0.0,3.49,3.59,0.0
2020-02-19 22:10:00,0.0,0.0,3.65,4.0,0.0
2020-02-19 23:10:00,0.0,0.0,3.88,4.14,0.0
2020-02-20 00:10:00,0.0,0.0,4.27,4.21,0.0
2020-02-20 01:10:00,0.0,0.0,4.55,4.28,0.0
2020-02-20 02:10:00,0.0,0.0,4.65,4.41,0.0
2020-02-20 03:10:00,0.0,0.0,5.03,4.48,0.0
2020-02-20 04:10:00,0.0,0.0,5.42,4.62,0.0
2020-02-20 05:10:00,0.0,0.0,5.73,4.69,0.0
2020-02-20 06:10:00,0.0,0.0,5.98,4.76,0.0
2020-02-20 07:10:00,13.91,4.3,6.01,5.1,0.0
2020-02-20 08:10:00,99.75,12.4,6.27,5.24,0.0
2020-02-20 09:10:00,284.88,19.25,6.62,5.38,0.0
2020-02-20 10:10:00,267.63,24.34,7.02,5.31,0.0
2020-02-20 11:10:00,292.18,27.15,7.56,6.69,0.0
2020-02-20 12:10:00,79.51,27.35,8.11,6.76,0.0
2020-02-20 13:10:00,394.14,24.9,8.55,7.38,0.0
2020-02-20 14:10:00,121.17,20.11,8.87,6.0,0.0
2020-02-20 15:10:00,55.66,13.48,8.94,6.28,0.0
2020-02-20 16:10:00,32.23,5.54,8.74,6.55,0.0
2020-02-20 17:10:00,0.0,0.0,8.32,6.83,0.0
2020-02-20 18:10:00,0.0,0.0,7.99,7.1,0.0
2020-02-20 19:10:00,0.0,0.0,7.57,7.38,0.0
2020-02-20 20:10:00,0.0,0.0,7.46,8.55,0.0
2020-02-20 21:10:00,0.0,0.0,5.68,8.14,0.0
2020-02-20 22:10:00,0.0,0.0,4.1,7.03,0.0
2020-02-20 23:10:00,0.0,0.0,3.56,6.76,0.0
2020-02-21 00:10:00,0.0,0.0,3.34,6.21,0.0
2020-02-21 01:10:00,0.0,0.0,3.1,5.72,0.0
2020-02-21 02:10:00,0.0,0.0,2.8,5.38,0.0
2020-02-21 03:10:00,0.0,0.0,2.62,5.17,0.0
2020-02-21 04:10:00,0.0,0.0,2.42,5.03,0.0
2020-02-21 05:10:00,0.0,0.0,2.14,4.83,0.0
2020-02-21 06:10:00,0.0,0.0,1.9,4.69,0.0
2020-02-21 07:10:00,58.63,4.6,2.12,4.69,0.0
2020-02-21 08:10:00,256.57,12.72,2.62,4.0,0.0
2020-02-21 09:10:00,404.18,19.59,3.69,5.24,0.0
2020-02-21 10:10:00,409.96,24.69,4.97,5.59,0.0
2020-02-21 11:10:00,526.78,27.51,6.16,5.86,0.0
2020-02-21 12:10:00,382.51,27.71,7.38,6.07,0.0
2020-02-21 13:10:00,229.74,25.24,7.86,6.0,0.0
2020-02-21 14:10:00,91.44,20.44,8.02,6.0,0.0
2020-02-21 15:10:00,113.43,13.78,7.72,5.31,0.0
2020-02-21 16:10:00,5.96,5.82,7.54,5.17,0.0
2020-02-21 17:10:00,0.0,0.0,7.31,5.24,0.0
2020-02-21 18:10:00,0.0,0.0,7.12,5.59,0.0
2020-02-21 19:10:00,0.0,0.0,6.77,5.93,0.0
2020-02-21 20:10:00,0.0,0.0,6.67,6.14,0.0
2020-02-21 21:10:00,0.0,0.0,6.66,6.07,0.0
2020-02-21 22:10:00,0.0,0.0,6.48,5.93,0.0
2020-02-21 23:10:00,0.0,0.0,6.25,6.0,0.0
2020-02-22 00:10:00,0.0,0.0,5.88,6.0,0.0
2020-02-22 01:10:00,0.0,0.0,5.5,6.07,0.0
2020-02-22 02:10:00,0.0,0.0,5.27,6.21,0.0
2020-02-22 03:10:00,0.0,0.0,5.13,6.41,0.0
2020-02-22 04:10:00,0.0,0.0,5.09,6.48,0.0
2020-02-22 05:10:00,0.0,0.0,4.83,6.34,0.0
2020-02-22 06:10:00,0.0,0.0,4.62,6.34,0.0
2020-02-22 07:10:00,30.99,4.91,5.07,7.1,0.0
2020-02-22 08:10:00,90.19,13.04,6.0,7.31,0.0
2020-02-22 09:10:00,33.79,19.93,7.02,6.28,0.0
2020-02-22 10:10:00,88.45,25.05,7.78,6.97,0.0
2020-02-22 11:10:00,131.19,27.88,8.09,7.45,0.0
2020-02-22 12:10:00,149.47,28.07,8.01,7.45,0.0
2020-02-22 13:10:00,65.6,25.59,8.09,7.17,0.0
2020-02-22 14:10:00,76.53,20.76,8.2,7.17,0.0
2020-02-22 15:10:00,27.83,14.09,8.52,8.0,0.0
2020-02-22 16:10:00,23.85,6.1,8.73,7.52,0.0
2020-02-22 17:10:00,0.0,0.0,8.77,7.17,0.0
2020-02-22 18:10:00,0.0,0.0,8.6,7.72,0.0
2020-02-22 19:10:00,0.0,0.0,8.33,6.69,0.0
2020-02-22 20:10:00,0.0,0.0,8.3,6.83,0.0
2020-02-22 21:10:00,0.0,0.0,8.24,7.31,0.0
2020-02-22 22:10:00,0.0,0.0,8.03,7.03,0.0
2020-02-22 23:10:00,0.0,0.0,7.78,6.9,0.0
2020-02-23 00:10:00,0.0,0.0,7.63,7.1,0.0
2020-02-23 01:10:00,0.0,0.0,7.63,7.03,0.0
2020-02-23 02:10:00,0.0,0.0,7.37,6.97,0.0
2020-02-23 03:10:00,0.0,0.0,7.28,6.76,0.0
2020-02-23 04:10:00,0.0,0.0,7.18,6.69,0.0
2020-02-23 05:10:00,0.0,0.0,7.11,6.48,0.0
2020-02-23 06:10:00,0.0,0.0,7.22,5.93,0.0
2020-02-23 07:10:00,28.19,5.23,7.83,4.9,0.0
2020-02-23 08:10:00,50.69,13.37,8.4,6.69,0.0
2020-02-23 09:10:00,71.56,20.27,9.59,9.66,0.0
2020-02-23 10:10:00,48.7,25.41,9.94,10.07,0.0
2020-02-23 11:10:00,46.71,28.24,10.09,10.28,0.0
2020-02-23 12:10:00,60.63,28.43,10.17,10.34,0.0
2020-02-23 13:10:00,59.63,25.94,10.25,9.93,0.0
2020-02-23 14:10:00,58.64,21.08,10.3,9.79,0.0
2020-02-23 15:10:00,39.75,14.39,10.37,10.62,0.0
2020-02-23 16:10:00,26.83,6.39,10.2,10.34,0.0
2020-02-23 17:10:00,0.0,0.0,8.65,8.41,0.0
2020-02-23 18:10:00,0.0,0.0,6.85,7.03,0.0
2020-02-23 19:10:00,0.0,0.0,6.14,6.28,0.0
2020-02-23 20:10:00,0.0,0.0,5.46,5.86,0.0
2020-02-23 21:10:00,0.0,0.0,4.91,5.1,0.0
2020-02-23 22:10:00,0.0,0.0,4.54,4.55,0.0
2020-02-23 23:10:00,0.0,0.0,4.05,4.07,0.0
2020-02-24 00:10:00,0.0,0.0,3.54,3.66,0.0
2020-02-24 01:10:00,0.0,0.0,2.93,3.31,0.0
2020-02-24 02:10:00,0.0,0.0,2.44,3.03,0.0
2020-02-24 03:10:00,0.0,0.0,1.98,2.76,0.0
2020-02-24 04:10:00,0.0,0.0,1.94,2.48,0.0
2020-02-24 05:10:00,0.0,0.0,2.31,2.41,0.0
2020-02-24 06:10:00,0.0,0.0,2.56,2.55,0.0
2020-02-24 07:10:00,5.96,5.54,3.17,2.28,0.0
2020-02-24 08:10:00,46.71,13.7,3.86,2.55,0.0
2020-02-24 09:10:00,81.5,20.62,4.63,3.38,0.0
2020-02-24 10:10:00,145.5,25.77,4.51,4.69,0.0
2020-02-24 11:10:00,84.48,28.61,4.4,5.38,0.0
2020-02-24 12:10:00,72.55,28.79,5.06,6.21,0.0
2020-02-24 13:10:00,65.6,26.29,6.16,6.07,0.0
2020-02-24 14:10:00,60.63,21.41,7.72,6.07,0.0
2020-02-24 15:10:00,32.8,14.69,9.37,6.69,0.0
2020-02-24 16:10:00,28.82,6.67,9.74,7.72,0.0
2020-02-24 17:10:00,0.0,0.0,9.49,8.41,0.0
2020-02-24 18:10:00,0.0,0.0,9.17,8.28,0.0
2020-02-24 19:10:00,0.0,0.0,9.37,7.45,0.0
2020-02-24 20:10:00,0.0,0.0,9.19,7.03,0.0
2020-02-24 21:10:00,0.0,0.0,9.02,6.83,0.0
2020-02-24 22:10:00,0.0,0.0,8.9,6.83,0.0
2020-02-24 23:10:00,0.0,0.0,8.83,6.83,0.0
2020-02-25 00:10:00,0.0,0.0,8.78,7.17,0.0
2020-02-25 01:10:00,0.0,0.0,8.62,7.52,0.0
2020-02-25 02:10:00,0.0,0.0,8.41,7.03,0.0
2020-02-25 03:10:00,0.0,0.0,8.03,6.76,0.0
2020-02-25 04:10:00,0.0,0.0,7.58,6.28,0.0
2020-02-25 05:10:00,0.0,0.0,7.06,5.72,0.0
2020-02-25 06:10:00,0.0,0.0,6.39,5.52,0.0
2020-02-25 07:10:00,45.57,5.87,6.28,5.59,0.0
2020-02-25 08:10:00,40.75,14.04,5.92,6.07,0.0
2020-02-25 09:10:00,419.7,20.97,5.82,6.21,0.0
2020-02-25 10:10:00,197.89,26.14,6.28,5.93,0.0
2020-02-25 11:10:00,492.31,28.99,7.21,6.07,0.0
2020-02-25 12:10:00,499.3,29.16,7.64,6.28,0.0
2020-02-25 13:10:00,245.42,26.64,7.98,6.48,0.0
2020-02-25 14:10:00,375.24,21.74,7.8,6.0,0.0
2020-02-25 15:10:00,140.3,15.0,7.62,5.45,0.0
2020-02-25 16:10:00,125.38,6.96,7.13,5.24,0.0
2020-02-25 17:10:00,0.0,0.0,5.75,5.24,0.0
2020-02-25 18:10:00,0.0,0.0,4.85,4.07,0.0
2020-02-25 19:10:00,0.0,0.0,4.16,3.93,0.0
2020-02-25 20:10:00,0.0,0.0,3.22,2.83,0.0
2020-02-25 21:10:00,0.0,0.0,3.25,3.59,0.0
2020-02-25 22:10:00,0.0,0.0,3.42,3.24,0.0
2020-02-25 23:10:00,0.0,0.0,3.25,3.86,0.0
2020-02-26 00:10:00,0.0,0.0,3.15,4.0,0.0
2020-02-26 01:10:00,0.0,0.0,2.03,4.34,0.0
2020-02-26 02:10:00,0.0,0.0,1.63,4.55,0.0
2020-02-26 03:10:00,0.0,0.0,1.92,5.45,0.0
2020-02-26 04:10:00,0.0,0.0,1.53,5.52,0.0
2020-02-26 05:10:00,0.0,0.0,1.17,5.31,0.0
2020-02-26 06:10:00,0.0,0.0,0.91,4.76,0.0
2020-02-26 07:10:00,55.6,6.19,0.54,3.79,0.0
2020-02-26 08:10:00,58.64,14.37,0.65,3.72,0.0
2020-02-26 09:10:00,30.81,21.33,1.26,3.59,0.0
2020-02-26 10:10:00,149.46,26.5,2.32,3.59,0.0
2020-02-26 11:10:00,121.25,29.36,3.29,3.59,0.0
2020-02-26 12:10:00,59.63,29.53,3.87,4.21,0.0
2020-02-26 13:10:00,145.1,26.99,3.74,4.48,0.0
2020-02-26 14:10:00,80.5,22.07,3.97,4.41,0.0
2020-02-26 15:10:00,119.64,15.3,3.44,4.28,0.0
2020-02-26 16:10:00,52.13,7.24,2.83,5.1,0.0
2020-02-26 17:10:00,0.0,0.0,2.49,4.28,0.0
2020-02-26 18:10:00,0.0,0.0,1.96,4.28,0.0
2020-02-26 19:10:00,0.0,0.0,1.69,4.0,0.0
2020-02-26 20:10:00,0.0,0.0,1.73,3.93,0.0
2020-02-26 21:10:00,0.0,0.0,1.6,3.72,0.0
2020-02-26 22:10:00,0.0,0.0,1.28,3.59,0.0
2020-02-26 23:10:00,0.0,0.0,0.95,3.59,0.0
2020-02-27 00:10:00,0.0,0.0,0.65,3.52,0.0
2020-02-27 01:10:00,0.0,0.0,0.32,3.52,0.0
2020-02-27 02:10:00,0.0,0.0,0.16,3.59,0.0
2020-02-27 03:10:00,0.0,0.0,-0.05,3.52,0.0
2020-02-27 04:10:00,0.0,0.0,-0.03,3.52,0.0
2020-02-27 05:10:00,0.0,0.0,-0.1,3.52,0.0
2020-02-27 06:10:00,0.0,0.0,0.16,3.38,0.0
2020-02-27 07:10:00,41.86,6.52,0.4,3.17,0.0
2020-02-27 08:10:00,70.56,14.72,1.13,3.1,0.0
2020-02-27 09:10:00,183.72,21.68,2.22,3.66,0.0
2020-02-27 10:10:00,220.08,26.88,3.08,4.76,0.0
2020-02-27 11:10:00,136.16,29.74,3.38,4.0,0.0
2020-02-27 12:10:00,107.34,29.9,3.62,3.86,0.0
2020-02-27 13:10:00,109.33,27.34,3.41,3.52,0.0
2020-02-27 14:10:00,54.66,22.4,2.94,3.52,0.0
2020-02-27 15:10:00,52.67,15.61,2.57,2.83,0.0
2020-02-27 16:10:00,21.87,7.52,2.14,2.41,0.0
2020-02-27 17:10:00,0.0,0.0,1.55,2.07,0.0
2020-02-27 18:10:00,0.0,0.0,1.11,1.86,0.0
2020-02-27 19:10:00,0.0,0.0,0.99,2.9,0.0
2020-02-27 20:10:00,0.0,0.0,0.88,2.69,0.0
2020-02-27 21:10:00,0.0,0.0,0.89,3.31,0.0
2020-02-27 22:10:00,0.0,0.0,1.04,4.21,0.0
2020-02-27 23:10:00,0.0,0.0,1.43,4.41,0.0
2020-02-28 00:10:00,0.0,0.0,1.49,4.14,0.0
2020-02-28 01:10:00,0.0,0.0,1.13,3.93,0.0
2020-02-28 02:10:00,0.0,0.0,0.78,3.79,0.0
2020-02-28 03:10:00,0.0,0.0,0.54,3.66,0.0
2020-02-28 04:10:00,0.0,0.0,0.23,3.59,0.0
2020-02-28 05:10:00,0.0,0.0,0.09,3.59,0.0
2020-02-28 06:10:00,0.0,0.0,0.05,3.52,0.0
2020-02-28 07:10:00,76.6,6.85,0.51,3.31,0.0
2020-02-28 08:10:00,302.9,15.06,1.34,4.07,0.0
2020-02-28 09:10:00,381.52,22.04,2.59,4.76,0.0
2020-02-28 10:10:00,433.77,27.25,3.75,4.76,0.0
2020-02-28 11:10:00,558.04,30.12,4.46,5.1,0.0
2020-02-28 12:10:00,480.97,30.28,4.96,4.83,0.0
2020-02-28 13:10:00,312.44,27.69,5.24,4.48,0.0
2020-02-28 14:10:00,217.07,22.72,5.79,4.41,0.0
2020-02-28 15:10:00,114.03,15.91,5.67,4.41,0.0
2020-02-28 16:10:00,38.36,7.81,5.21,4.55,0.0
2020-02-28 17:10:00,0.0,0.0,4.62,5.03,0.0
2020-02-28 18:10:00,0.0,0.0,4.34,5.72,0.0
2020-02-28 19:10:00,0.0,0.0,3.15,6.83,0.0
2020-02-28 20:10:00,0.0,0.0,2.5,7.45,0.0
2020-02-28 21:10:00,0.0,0.0,2.5,7.59,0.0
2020-02-28 22:10:00,0.0,0.0,3.14,7.17,0.0
2020-02-28 23:10:00,0.0,0.0,3.98,6.62,0.0
2020-02-29 00:10:00,0.0,0.0,5.16,6.41,0.0
2020-02-29 01:10:00,0.0,0.0,6.25,6.48,0.0
2020-02-29 02:10:00,0.0,0.0,6.69,6.14,0.0
2020-02-29 03:10:00,0.0,0.0,7.12,6.07,0.0
2020-02-29 04:10:00,0.0,0.0,7.46,6.0,0.0
2020-02-29 05:10:00,0.0,0.0,7.56,6.0,0.0
2020-02-29 06:10:00,0.0,0.0,7.48,5.86,0.0
2020-02-29 07:10:00,121.93,6.85,7.71,5.79,0.0
2020-02-29 08:10:00,247.95,15.06,8.09,6.07,0.0
2020-02-29 09:10:00,456.4,22.04,9.07,5.59,0.0
2020-02-29 10:10:00,562.26,27.25,10.28,6.83,0.0
2020-02-29 11:10:00,562.91,30.12,11.34,7.24,0.0
2020-02-29 12:10:00,622.09,30.28,12.16,7.1,0.0
2020-02-29 13:10:00,161.38,27.69,12.71,7.1,0.0
2020-02-29 14:10:00,32.8,22.72,11.95,8.9,0.0
2020-02-29 15:10:00,47.71,15.91,9.75,9.79,0.0
2020-02-29 16:10:00,87.41,7.81,7.99,6.55,0.0
2020-02-29 17:10:00,0.0,0.0,6.89,5.31,0.0
2020-02-29 18:10:00,0.0,0.0,6.02,5.86,0.0
2020-02-29 19:10:00,0.0,0.0,5.61,5.79,0.0
2020-02-29 20:10:00,0.0,0.0,5.37,6.07,0.0
2020-02-29 21:10:00,0.0,0.0,5.25,6.48,0.0
2020-02-29 22:10:00,0.0,0.0,4.98,6.62,0.0
2020-02-29 23:10:00,0.0,0.0,4.87,6.55,0.0
2020-03-01 00:10:00,0.0,0.0,4.69,6.41,0.0
2020-03-01 01:10:00,0.0,0.0,4.76,6.34,0.0
2020-03-01 02:10:00,0.0,0.0,4.69,6.34,0.0
2020-03-01 03:10:00,0.0,0.0,4.69,6.34,0.0
2020-03-01 04:10:00,0.0,0.0,4.55,6.55,0.0
2020-03-01 05:10:00,0.0,0.0,4.52,6.41,0.0
2020-03-01 06:10:00,0.0,0.0,4.18,6.48,0.0
2020-03-01 07:10:00,69.48,7.18,4.78,6.69,0.0
2020-03-01 08:10:00,294.72,15.41,5.28,6.62,0.0
2020-03-01 09:10:00,258.78,22.41,6.16,6.97,0.0
2020-03-01 10:10:00,459.54,27.63,6.99,7.31,0.0
2020-03-01 11:10:00,514.8,30.5,7.86,7.1,0.0
2020-03-01 12:10:00,160.01,30.65,8.79,6.83,0.0
2020-03-01 13:10:00,427.33,28.05,9.18,6.76,0.0
2020-03-01 14:10:00,243.2,23.05,9.15,6.41,0.0
2020-03-01 15:10:00,193.69,16.21,9.05,5.72,0.0
2020-03-01 16:10:00,68.07,8.09,8.39,3.79,0.0
2020-03-01 17:10:00,0.0,0.0,7.57,3.31,0.0
2020-03-01 18:10:00,0.0,0.0,6.55,2.97,0.0
2020-03-01 19:10:00,0.0,0.0,6.31,2.48,0.0
2020-03-01 20:10:00,0.0,0.0,5.65,2.48,0.0
2020-03-01 21:10:00,0.0,0.0,5.3,1.45,0.0
2020-03-01 22:10:00,0.0,0.0,5.05,1.52,0.0
2020-03-01 23:10:00,0.0,0.0,4.81,2.69,0.0
2020-03-02 00:10:00,0.0,0.0,4.65,3.17,0.0
2020-03-02 01:10:00,0.0,0.0,4.4,3.38,0.0
2020-03-02 02:10:00,0.0,0.0,3.87,3.93,0.0
2020-03-02 03:10:00,0.0,0.0,3.47,4.0,0.0
2020-03-02 04:10:00,0.0,0.0,3.5,3.66,0.0
2020-03-02 05:10:00,0.0,0.0,3.32,3.66,0.0
2020-03-02 06:10:00,0.0,0.0,3.18,3.93,0.0
2020-03-02 07:10:00,44.91,7.52,3.63,4.34,0.0
2020-03-02 08:10:00,275.82,15.76,4.49,4.62,0.0
2020-03-02 09:10:00,259.28,22.77,5.31,4.07,0.0
2020-03-02 10:10:00,311.31,28.0,6.19,4.41,0.0
2020-03-02 11:10:00,320.65,30.89,6.63,4.07,0.0
2020-03-02 12:10:00,198.22,31.03,7.18,3.45,0.0
2020-03-02 13:10:00,271.55,28.41,8.35,4.21,0.0
2020-03-02 14:10:00,213.38,23.38,8.9,3.52,0.0
2020-03-02 15:10:00,91.85,16.52,8.62,2.14,0.0
2020-03-02 16:10:00,65.66,8.38,8.24,2.0,0.0
2020-03-02 17:10:00,0.0,0.0,7.55,1.86,0.0
2020-03-02 18:10:00,0.0,0.0,7.0,1.45,0.0
2020-03-02 19:10:00,0.0,0.0,6.45,2.28,0.0
2020-03-02 20:10:00,0.0,0.0,6.22,2.21,0.0
2020-03-02 21:10:00,0.0,0.0,5.96,2.34,0.0
2020-03-02 22:10:00,0.0,0.0,5.74,2.83,0.0
2020-03-02 23:10:00,0.0,0.0,5.5,3.86,0.0
2020-03-03 00:10:00,0.0,0.0,5.09,4.34,0.0
2020-03-03 01:10:00,0.0,0.0,4.48,4.48,0.0
2020-03-03 02:10:00,0.0,0.0,3.9,4.0,0.0
2020-03-03 03:10:00,0.0,0.0,3.38,3.86,0.0
2020-03-03 04:10:00,0.0,0.0,2.94,3.31,0.0
2020-03-03 05:10:00,0.0,0.0,2.29,3.17,0.0
2020-03-03 06:10:00,0.0,0.0,1.69,3.24,0.0
2020-03-03 07:10:00,142.48,7.86,1.44,3.03,0.0
2020-03-03 08:10:00,336.52,16.11,2.32,4.14,0.0
2020-03-03 09:10:00,487.61,23.14,3.55,4.41,0.0
2020-03-03 10:10:00,375.28,28.39,4.79,3.93,0.0
2020-03-03 11:10:00,365.45,31.27,5.67,4.14,0.0
2020-03-03 12:10:00,325.63,31.4,6.48,4.0,0.0
2020-03-03 13:10:00,519.73,28.76,6.91,4.0,0.0
2020-03-03 14:10:00,445.42,23.71,7.33,3.79,0.0
2020-03-03 15:10:00,356.12,16.82,7.23,3.45,0.0
2020-03-03 16:10:00,162.81,8.66,5.33,2.62,0.0
2020-03-03 17:10:00,0.0,0.0,4.65,2.48,0.0
