time,GHI_Wm2,sun_height,temp_air_C,wind_speed,interpolated,temp_cell_C,P_dc_kW,P_ac_kW
2020-03-04 14:10:00+01:00,292.75,29.12,7.67,3.93,0.0,13.312699089458224,131.76740662748512,126.2187137706106
2020-03-04 15:10:00+01:00,376.9,24.05,7.77,3.79,0.0,15.171283491347822,168.43864239363094,161.81726034057604
2020-03-04 16:10:00+01:00,268.9,17.13,7.74,3.45,0.0,13.27314951232561,121.05076216535332,115.79648830809498
2020-03-04 17:10:00+01:00,151.2,8.95,7.39,2.76,0.0,10.835886814469077,68.6995759314819,64.75963813304203
2020-03-04 18:10:00+01:00,0.0,0.0,6.38,1.93,0.0,6.38,0.0,0.0
2020-03-04 19:10:00+01:00,0.0,0.0,5.14,2.07,0.0,5.14,0.0,0.0
2020-03-04 20:10:00+01:00,0.0,0.0,4.1,2.28,0.0,4.1,0.0,0.0
2020-03-04 21:10:00+01:00,0.0,0.0,3.46,2.48,0.0,3.46,0.0,0.0
2020-03-04 22:10:00+01:00,0.0,0.0,3.15,2.55,0.0,3.15,0.0,0.0
2020-03-04 23:10:00+01:00,0.0,0.0,2.99,2.62,0.0,2.99,0.0,0.0
2020-03-05 00:10:00+01:00,0.0,0.0,3.02,2.62,0.0,3.02,0.0,0.0
2020-03-05 01:10:00+01:00,0.0,0.0,3.16,2.55,0.0,3.16,0.0,0.0
2020-03-05 02:10:00+01:00,0.0,0.0,3.3,2.62,0.0,3.3,0.0,0.0
2020-03-05 03:10:00+01:00,0.0,0.0,3.49,2.83,0.0,3.49,0.0,0.0
2020-03-05 04:10:00+01:00,0.0,0.0,3.51,3.03,0.0,3.51,0.0,0.0
2020-03-05 05:10:00+01:00,0.0,0.0,3.57,3.24,0.0,3.57,0.0,0.0
2020-03-05 06:10:00+01:00,0.0,0.0,3.52,3.45,0.0,3.52,0.0,0.0
2020-03-05 07:10:00+01:00,0.0,0.0,3.49,3.52,0.0,3.49,0.0,0.0
2020-03-05 08:10:00+01:00,69.82,8.54,3.6,3.79,0.0,4.971073529758304,32.42788179138191,29.27794658928697
2020-03-05 09:10:00+01:00,65.6,16.82,4.34,3.17,0.0,5.7452284781546945,30.380554380352848,27.27226598694372
2020-03-05 10:10:00+01:00,110.32,23.88,4.94,3.52,0.0,7.187905323900499,50.81745208962775,47.27933092385466
2020-03-05 11:10:00+01:00,149.08,29.16,5.54,3.86,0.0,8.440253684652857,68.35061040679015,64.41874359201728
2020-03-05 12:10:00+01:00,139.14,32.05,6.15,4.62,0.0,8.608269141072212,63.753082142543285,59.92669490890355
2020-03-05 13:10:00+01:00,133.18,32.16,6.44,4.97,0.0,8.697487100558016,61.00181010887003,57.23778560844135
2020-03-05 14:10:00+01:00,116.28,29.48,6.49,4.41,0.0,8.597881169739905,53.280850009442155,49.688801033914196
2020-03-05 15:10:00+01:00,138.5,24.38,6.64,4.55,0.0,9.107837924521577,63.34083084962048,59.523824252217736
2020-03-05 16:10:00+01:00,36.77,17.43,6.27,3.59,0.0,7.011994850228834,16.94874059289419,14.1058797188158
2020-03-05 17:10:00+01:00,30.81,9.23,6.0,3.72,0.0,6.610766620147171,14.222804322345217,11.4321579698686
2020-03-05 18:10:00+01:00,0.0,0.0,5.65,4.14,0.0,5.65,0.0,0.0
2020-03-05 19:10:00+01:00,0.0,0.0,5.29,4.34,0.0,5.29,0.0,0.0
2020-03-05 20:10:00+01:00,0.0,0.0,4.78,4.21,0.0,4.78,0.0,0.0
2020-03-05 21:10:00+01:00,0.0,0.0,4.48,4.21,0.0,4.48,0.0,0.0
2020-03-05 22:10:00+01:00,0.0,0.0,4.26,3.93,0.0,4.26,0.0,0.0
2020-03-05 23:10:00+01:00,0.0,0.0,4.37,3.24,0.0,4.37,0.0,0.0
2020-03-06 00:10:00+01:00,0.0,0.0,4.75,2.48,0.0,4.75,0.0,0.0
2020-03-06 01:10:00+01:00,0.0,0.0,5.21,2.0,0.0,5.21,0.0,0.0
2020-03-06 02:10:00+01:00,0.0,0.0,5.53,1.72,0.0,5.53,0.0,0.0
2020-03-06 03:10:00+01:00,0.0,0.0,5.58,1.59,0.0,5.58,0.0,0.0
2020-03-06 04:10:00+01:00,0.0,0.0,5.5,1.38,0.0,5.5,0.0,0.0
2020-03-06 05:10:00+01:00,0.0,0.0,5.34,1.1,0.0,5.34,0.0,0.0
2020-03-06 06:10:00+01:00,0.0,0.0,5.16,1.17,0.0,5.16,0.0,0.0
2020-03-06 07:10:00+01:00,0.0,0.0,4.8,1.93,0.0,4.8,0.0,0.0
2020-03-06 08:10:00+01:00,66.6,8.89,3.49,3.45,0.0,4.860426766533602,30.945028393040033,27.825288862355237
2020-03-06 09:10:00+01:00,96.78,17.18,2.97,3.72,0.0,4.888532732808931,44.96318701964425,41.55139782447307
2020-03-06 10:10:00+01:00,92.43,24.26,2.96,3.66,0.0,4.807329037622116,42.95512275253045,39.58607400894181
2020-03-06 11:10:00+01:00,150.07,29.54,3.33,4.62,0.0,5.98137595228336,69.43919484664625,65.48212069425725
2020-03-06 12:10:00+01:00,80.5,32.44,3.85,5.03,0.0,5.205100226916162,37.35580182258119,34.10433266371521
2020-03-06 13:10:00+01:00,134.17,32.54,4.8,5.1,0.0,7.040498296706966,61.83765731087301,58.054746853499914
2020-03-06 14:10:00+01:00,122.25,29.84,5.17,5.24,0.0,7.179315994319676,56.314655225874404,52.655565391210104
2020-03-06 15:10:00+01:00,63.61,24.71,5.41,4.21,0.0,6.5924211285513525,29.3662584782621,26.278486384342916
2020-03-06 16:10:00+01:00,44.72,17.74,5.45,4.97,0.0,6.20803291137524,20.675048041309676,17.75990849480755
2020-03-06 17:10:00+01:00,121.12,9.52,5.21,4.97,0.0,7.263062303796267,55.776672377274416,52.129521249299
2020-03-06 18:10:00+01:00,0.0,0.0,4.76,4.48,0.0,4.76,0.0,0.0
2020-03-06 19:10:00+01:00,0.0,0.0,4.35,4.41,0.0,4.35,0.0,0.0
2020-03-06 20:10:00+01:00,0.0,0.0,3.85,3.93,0.0,3.85,0.0,0.0
2020-03-06 21:10:00+01:00,0.0,0.0,3.5,3.93,0.0,3.5,0.0,0.0
2020-03-06 22:10:00+01:00,0.0,0.0,3.17,3.93,0.0,3.17,0.0,0.0
2020-03-06 23:10:00+01:00,0.0,0.0,3.11,3.86,0.0,3.11,0.0,0.0
2020-03-07 00:10:00+01:00,0.0,0.0,2.96,3.79,0.0,2.96,0.0,0.0
2020-03-07 01:10:00+01:00,0.0,0.0,2.93,3.79,0.0,2.93,0.0,0.0
2020-03-07 02:10:00+01:00,0.0,0.0,2.91,3.66,0.0,2.91,0.0,0.0
2020-03-07 03:10:00+01:00,0.0,0.0,2.88,3.52,0.0,2.88,0.0,0.0
2020-03-07 04:10:00+01:00,0.0,0.0,2.71,3.17,0.0,2.71,0.0,0.0
2020-03-07 05:10:00+01:00,0.0,0.0,2.56,3.03,0.0,2.56,0.0,0.0
2020-03-07 06:10:00+01:00,0.0,0.0,2.32,2.76,0.0,2.32,0.0,0.0
2020-03-07 07:10:00+01:00,0.0,0.0,2.23,2.41,0.0,2.23,0.0,0.0
2020-03-07 08:10:00+01:00,116.91,9.24,1.89,2.41,0.0,4.70816779319455,54.35168713767192,50.736053751071566
2020-03-07 09:10:00+01:00,365.11,17.54,2.69,3.03,0.0,10.674874861126906,165.99332387586082,159.4466120830111
2020-03-07 10:10:00+01:00,420.06,24.64,3.91,3.17,0.0,12.908174916671665,189.362182316545,182.08352839988336
2020-03-07 11:10:00+01:00,72.55,29.93,5.0,3.59,0.0,6.464012139899426,33.5095317811105,30.337466597616235
2020-03-07 12:10:00+01:00,468.25,32.83,5.98,3.86,0.0,15.089496832832708,209.32932014580484,201.3927959308027
2020-03-07 13:10:00+01:00,318.29,32.93,6.69,4.07,0.0,12.71379312172116,143.5908920741343,137.70737011743074
2020-03-07 14:10:00+01:00,152.06,30.2,6.95,3.93,0.0,9.880926809711418,69.3400907832223,65.38531517170145
2020-03-07 15:10:00+01:00,220.36,25.04,7.18,3.59,0.0,11.626722469307204,99.82352895106116,95.12698391896453
2020-03-07 16:10:00+01:00,317.5,18.04,7.34,3.59,0.0,13.746944926506792,142.67029337563463,136.8132185323144
2020-03-07 17:10:00+01:00,171.82,9.8,7.12,2.9,0.0,10.952188420019628,78.03415537535622,73.87493212310399
2020-03-07 18:10:00+01:00,0.0,0.0,6.52,2.55,0.0,6.52,0.0,0.0
2020-03-07 19:10:00+01:00,0.0,0.0,5.73,2.69,0.0,5.73,0.0,0.0
2020-03-07 20:10:00+01:00,0.0,0.0,5.57,3.17,0.0,5.57,0.0,0.0
2020-03-07 21:10:00+01:00,0.0,0.0,5.63,3.66,0.0,5.63,0.0,0.0
2020-03-07 22:10:00+01:00,0.0,0.0,5.88,4.14,0.0,5.88,0.0,0.0
2020-03-07 23:10:00+01:00,0.0,0.0,5.85,4.41,0.0,5.85,0.0,0.0
2020-03-08 00:10:00+01:00,0.0,0.0,5.93,4.48,0.0,5.93,0.0,0.0
2020-03-08 01:10:00+01:00,0.0,0.0,6.05,4.41,0.0,6.05,0.0,0.0
2020-03-08 02:10:00+01:00,0.0,0.0,5.94,4.34,0.0,5.94,0.0,0.0
2020-03-08 03:10:00+01:00,0.0,0.0,5.98,4.28,0.0,5.98,0.0,0.0
2020-03-08 04:10:00+01:00,0.0,0.0,5.77,4.41,0.0,5.77,0.0,0.0
2020-03-08 05:10:00+01:00,0.0,0.0,5.4,4.62,0.0,5.4,0.0,0.0
2020-03-08 06:10:00+01:00,0.0,0.0,5.47,4.83,0.0,5.47,0.0,0.0
2020-03-08 07:10:00+01:00,0.0,0.0,5.49,5.03,0.0,5.49,0.0,0.0
2020-03-08 08:10:00+01:00,93.35,9.59,5.97,5.45,0.0,7.4689241786826805,42.95532459602235,39.586271571525074
2020-03-08 09:10:00+01:00,249.56,17.91,6.84,5.31,0.0,10.909771234368986,113.35893488409151,108.31066502717192
2020-03-08 10:10:00+01:00,200.76,25.01,7.98,5.93,0.0,11.042177019334607,91.14653677154921,86.66823469357318
2020-03-08 11:10:00+01:00,530.93,30.32,9.2,8.0,0.0,15.859934771700953,236.6466039104566,227.76156282014924
2020-03-08 12:10:00+01:00,211.02,33.23,9.98,7.59,0.0,12.723526670792403,95.19440001131855,90.61498966441165
2020-03-08 13:10:00+01:00,162.99,33.31,10.09,6.97,0.0,12.332730630149653,73.6368777634981,69.58176898272515
2020-03-08 14:10:00+01:00,189.82,30.56,9.22,5.31,0.0,12.315544060377949,85.76395309350957,81.41819315825641
2020-03-08 15:10:00+01:00,215.49,25.37,8.6,4.97,0.0,12.252694813780197,97.38539688667503,92.75074641218706
2020-03-08 16:10:00+01:00,89.45,18.34,8.03,4.97,0.0,9.546235329215456,40.84112350965888,37.5167429445916
2020-03-08 17:10:00+01:00,171.24,10.08,7.87,4.97,0.0,10.772628706258857,77.82362750378519,73.66942200592051
2020-03-08 18:10:00+01:00,0.0,0.0,7.73,4.97,0.0,7.73,0.0,0.0
2020-03-08 19:10:00+01:00,0.0,0.0,7.65,4.9,0.0,7.65,0.0,0.0
2020-03-08 20:10:00+01:00,0.0,0.0,7.93,4.76,0.0,7.93,0.0,0.0
2020-03-08 21:10:00+01:00,0.0,0.0,7.89,4.76,0.0,7.89,0.0,0.0
2020-03-08 22:10:00+01:00,0.0,0.0,7.81,4.83,0.0,7.81,0.0,0.0
2020-03-08 23:10:00+01:00,0.0,0.0,7.67,4.55,0.0,7.67,0.0,0.0
2020-03-09 00:10:00+01:00,0.0,0.0,7.28,4.62,0.0,7.28,0.0,0.0
2020-03-09 01:10:00+01:00,0.0,0.0,6.65,4.21,0.0,6.65,0.0,0.0
2020-03-09 02:10:00+01:00,0.0,0.0,6.19,4.0,0.0,6.19,0.0,0.0
2020-03-09 03:10:00+01:00,0.0,0.0,5.68,3.86,0.0,5.68,0.0,0.0
2020-03-09 04:10:00+01:00,0.0,0.0,5.31,3.72,0.0,5.31,0.0,0.0
2020-03-09 05:10:00+01:00,0.0,0.0,5.29,3.66,0.0,5.29,0.0,0.0
2020-03-09 06:10:00+01:00,0.0,0.0,4.94,3.52,0.0,4.94,0.0,0.0
2020-03-09 07:10:00+01:00,0.0,0.0,4.78,3.59,0.0,4.78,0.0,0.0
2020-03-09 08:10:00+01:00,91.68,9.94,4.63,3.66,0.0,6.462339350526838,42.34559629275116,38.989461078314534
2020-03-09 09:10:00+01:00,137.11,18.27,5.45,4.76,0.0,7.832102351698449,63.00599156808085,59.19659473497771
2020-03-09 10:10:00+01:00,264.88,25.39,6.52,3.52,0.0,11.917254914745868,119.85881493127324,114.63675479694753
2020-03-09 11:10:00+01:00,104.36,30.72,7.41,3.52,0.0,9.536463013073387,47.650492518323745,44.18103207997252
2020-03-09 12:10:00+01:00,248.14,33.62,8.13,3.59,0.0,13.137304926183923,111.76320774766076,106.75711875604004
2020-03-09 13:10:00+01:00,435.72,33.69,9.02,3.86,0.0,17.496647004809113,192.98290086335106,185.5871740028811
2020-03-09 14:10:00+01:00,634.7,30.92,9.26,4.14,0.0,21.1641367203325,277.10855056860055,266.71565602348323
2020-03-09 15:10:00+01:00,350.17,25.7,9.18,4.21,0.0,15.68917161743165,156.18094117252522,149.92934637582164
2020-03-09 16:10:00+01:00,363.29,18.65,8.91,4.62,0.0,15.328460516459131,162.25804655583798,155.82452879121894
2020-03-09 17:10:00+01:00,108.47,10.36,8.23,4.21,0.0,10.246305923816465,49.39467309788304,45.88749138290157
2020-03-09 18:10:00+01:00,0.0,0.0,7.36,3.45,0.0,7.36,0.0,0.0
2020-03-09 19:10:00+01:00,0.0,0.0,6.6,3.17,0.0,6.6,0.0,0.0
2020-03-09 20:10:00+01:00,0.0,0.0,5.85,3.03,0.0,5.85,0.0,0.0
2020-03-09 21:10:00+01:00,0.0,0.0,5.34,3.31,0.0,5.34,0.0,0.0
2020-03-09 22:10:00+01:00,0.0,0.0,5.09,3.59,0.0,5.09,0.0,0.0
2020-03-09 23:10:00+01:00,0.0,0.0,5.07,3.86,0.0,5.07,0.0,0.0
2020-03-10 00:10:00+01:00,0.0,0.0,4.88,4.34,0.0,4.88,0.0,0.0
2020-03-10 01:10:00+01:00,0.0,0.0,5.1,5.1,0.0,5.1,0.0,0.0
2020-03-10 02:10:00+01:00,0.0,0.0,5.24,5.38,0.0,5.24,0.0,0.0
2020-03-10 03:10:00+01:00,0.0,0.0,4.95,5.79,0.0,4.95,0.0,0.0
2020-03-10 04:10:00+01:00,0.0,0.0,4.84,6.83,0.0,4.84,0.0,0.0
2020-03-10 05:10:00+01:00,0.0,0.0,4.68,7.24,0.0,4.68,0.0,0.0
2020-03-10 06:10:00+01:00,0.0,0.0,4.61,6.97,0.0,4.61,0.0,0.0
2020-03-10 07:10:00+01:00,0.0,0.0,5.11,6.48,0.0,5.11,0.0,0.0
2020-03-10 08:10:00+01:00,58.44,10.3,6.06,6.07,0.0,6.938548620841025,26.944679295988646,23.905576552697376
2020-03-10 09:10:00+01:00,54.66,18.64,6.99,5.66,0.0,7.847890837863968,25.116358973300056,22.113710540287745
2020-03-10 10:10:00+01:00,78.52,25.78,7.77,5.59,0.0,9.011705621516994,35.92288950430939,32.701131757543926
2020-03-10 11:10:00+01:00,87.46,31.11,8.43,6.0,0.0,9.75434887946699,39.901221592843115,36.59659315294265
2020-03-10 12:10:00+01:00,106.34,34.02,8.87,5.66,0.0,10.539010459174063,48.371184399766854,44.88616528905296
2020-03-10 13:10:00+01:00,101.37,34.08,9.31,5.72,0.0,10.890823643894407,46.049125196415694,42.6140963580112
2020-03-10 14:10:00+01:00,102.37,31.28,9.72,5.79,0.0,11.304586617464043,46.43053908490875,42.98732678617655
2020-03-10 15:10:00+01:00,81.5,26.03,10.09,6.0,0.0,11.324100545124168,36.9620875855845,33.718797439800156
2020-03-10 16:10:00+01:00,65.6,18.95,10.38,6.62,0.0,11.313398595348943,29.75228660968958,26.656715374949684
2020-03-10 17:10:00+01:00,13.91,10.65,10.55,6.97,0.0,10.741400595529676,6.322439842471833,3.6799720024961675
2020-03-10 18:10:00+01:00,0.0,0.0,10.64,7.17,0.0,10.64,0.0,0.0
2020-03-10 19:10:00+01:00,0.0,0.0,10.7,7.38,0.0,10.7,0.0,0.0
2020-03-10 20:10:00+01:00,0.0,0.0,10.96,7.24,0.0,10.96,0.0,0.0
2020-03-10 21:10:00+01:00,0.0,0.0,10.92,7.31,0.0,10.92,0.0,0.0
2020-03-10 22:10:00+01:00,0.0,0.0,10.88,7.17,0.0,10.88,0.0,0.0
2020-03-10 23:10:00+01:00,0.0,0.0,10.88,7.17,0.0,10.88,0.0,0.0
2020-03-11 00:10:00+01:00,0.0,0.0,10.82,7.38,0.0,10.82,0.0,0.0
2020-03-11 01:10:00+01:00,0.0,0.0,10.8,8.0,0.0,10.8,0.0,0.0
2020-03-11 02:10:00+01:00,0.0,0.0,10.63,6.97,0.0,10.63,0.0,0.0
2020-03-11 03:10:00+01:00,0.0,0.0,10.49,6.21,0.0,10.49,0.0,0.0
2020-03-11 04:10:00+01:00,0.0,0.0,10.18,5.52,0.0,10.18,0.0,0.0
2020-03-11 05:10:00+01:00,0.0,0.0,9.89,4.21,0.0,9.89,0.0,0.0
2020-03-11 06:10:00+01:00,0.0,0.0,9.65,3.24,0.0,9.65,0.0,0.0
2020-03-11 07:10:00+01:00,0.0,0.0,9.53,3.03,0.0,9.53,0.0,0.0
2020-03-11 08:10:00+01:00,73.52,10.65,9.6,3.45,0.0,11.112819457590847,33.36969508318202,30.200495826555134
2020-03-11 09:10:00+01:00,90.44,19.01,9.78,3.86,0.0,11.539450920579583,40.98307994103759,37.655710384817375
2020-03-11 10:10:00+01:00,152.7,26.16,9.95,3.72,0.0,12.977071174828723,68.81875011835827,64.87605392830359
2020-03-11 11:10:00+01:00,74.54,31.5,10.03,3.17,0.0,11.626733700634922,33.76677042432204,30.589429349727848
2020-03-11 12:10:00+01:00,186.16,34.42,10.18,3.45,0.0,14.010610313181612,83.56754982864875,79.27524995978436
2020-03-11 13:10:00+01:00,72.55,34.46,10.46,3.45,0.0,11.952859788468661,32.82460043843615,29.666558782371805
2020-03-11 14:10:00+01:00,93.42,31.63,10.98,4.21,0.0,12.716547426965374,42.144334639721386,38.792457264076134
2020-03-11 15:10:00+01:00,120.26,26.36,10.71,5.86,0.0,12.557811389868844,54.285431875877514,50.67126021130125
2020-03-11 16:10:00+01:00,277.11,19.25,10.91,5.66,0.0,15.259252288336704,123.80002478921192,118.47104234730739
2020-03-11 17:10:00+01:00,187.47,10.93,11.31,6.48,0.0,14.014289473076834,84.15442478226952,79.84787593131236
2020-03-11 18:10:00+01:00,0.0,0.0,11.07,6.34,0.0,11.07,0.0,0.0
2020-03-11 19:10:00+01:00,0.0,0.0,10.94,5.93,0.0,10.94,0.0,0.0
2020-03-11 20:10:00+01:00,0.0,0.0,10.86,4.9,0.0,10.86,0.0,0.0
2020-03-11 21:10:00+01:00,0.0,0.0,10.69,5.59,0.0,10.69,0.0,0.0
2020-03-11 22:10:00+01:00,0.0,0.0,10.94,6.0,0.0,10.94,0.0,0.0
2020-03-11 23:10:00+01:00,0.0,0.0,11.41,7.03,0.0,11.41,0.0,0.0
2020-03-12 00:10:00+01:00,0.0,0.0,11.61,7.66,0.0,11.61,0.0,0.0
2020-03-12 01:10:00+01:00,0.0,0.0,11.4,7.59,0.0,11.4,0.0,0.0
2020-03-12 02:10:00+01:00,0.0,0.0,11.18,7.59,0.0,11.18,0.0,0.0
2020-03-12 03:10:00+01:00,0.0,0.0,10.98,7.79,0.0,10.98,0.0,0.0
2020-03-12 04:10:00+01:00,0.0,0.0,10.77,8.0,0.0,10.77,0.0,0.0
2020-03-12 05:10:00+01:00,0.0,0.0,10.23,8.41,0.0,10.23,0.0,0.0
2020-03-12 06:10:00+01:00,0.0,0.0,9.44,8.55,0.0,9.44,0.0,0.0
2020-03-12 07:10:00+01:00,0.0,0.0,8.53,8.62,0.0,8.53,0.0,0.0
2020-03-12 08:10:00+01:00,92.33,11.01,8.15,8.9,0.0,9.225154874470167,42.20706529475709,38.85386113195131
2020-03-12 09:10:00+01:00,149.17,19.38,7.5,8.0,0.0,9.37117410938284,68.15302536793777,64.22572430881807
2020-03-12 10:10:00+01:00,577.26,26.54,7.8,8.0,0.0,15.041093828399397,258.10987046378324,248.4402837064754
2020-03-12 11:10:00+01:00,702.59,31.9,8.05,7.59,0.0,17.184557879025842,311.55830854521344,299.78475784092944
2020-03-12 12:10:00+01:00,707.65,34.81,8.8,7.17,0.0,18.357310096322667,312.3747031577801,300.56735297026324
2020-03-12 13:10:00+01:00,765.4,34.85,9.17,6.97,0.0,19.70184872885787,336.09695257064334,323.2856330479883
2020-03-12 14:10:00+01:00,687.75,31.99,9.34,6.9,0.0,18.866151033298244,302.9884139581805,291.5666458471249
2020-03-12 15:10:00+01:00,566.22,26.69,9.32,7.38,0.0,16.821669334068197,251.43946315022197,242.01740267248505
2020-03-12 16:10:00+01:00,202.8,19.55,9.13,6.48,0.0,12.055427562489903,91.71927397936251,87.2267406633566
2020-03-12 17:10:00+01:00,125.67,11.21,8.13,6.34,0.0,9.968205179212939,57.28725852682069,53.60652991819902
2020-03-12 18:10:00+01:00,0.0,0.0,6.59,6.0,0.0,6.59,0.0,0.0
2020-03-12 19:10:00+01:00,0.0,0.0,5.88,6.0,0.0,5.88,0.0,0.0
2020-03-12 20:10:00+01:00,0.0,0.0,7.03,5.72,0.0,7.03,0.0,0.0
2020-03-12 21:10:00+01:00,0.0,0.0,6.58,5.93,0.0,6.58,0.0,0.0
2020-03-12 22:10:00+01:00,0.0,0.0,5.92,6.28,0.0,5.92,0.0,0.0
2020-03-12 23:10:00+01:00,0.0,0.0,5.15,6.21,0.0,5.15,0.0,0.0
2020-03-13 00:10:00+01:00,0.0,0.0,4.99,5.93,0.0,4.99,0.0,0.0
2020-03-13 01:10:00+01:00,0.0,0.0,4.83,5.79,0.0,4.83,0.0,0.0
2020-03-13 02:10:00+01:00,0.0,0.0,4.58,5.79,0.0,4.58,0.0,0.0
2020-03-13 03:10:00+01:00,0.0,0.0,4.51,6.0,0.0,4.51,0.0,0.0
2020-03-13 04:10:00+01:00,0.0,0.0,4.55,6.34,0.0,4.55,0.0,0.0
2020-03-13 05:10:00+01:00,0.0,0.0,4.63,6.69,0.0,4.63,0.0,0.0
2020-03-13 06:10:00+01:00,0.0,0.0,4.39,6.69,0.0,4.39,0.0,0.0
2020-03-13 07:10:00+01:00,2.97,2.31,4.41,6.69,0.0,4.451973103296232,1.3820675405991216,0.0
2020-03-13 08:10:00+01:00,108.12,11.37,4.43,6.69,0.0,5.957990548278961,50.03277394650253,46.511735016834585
2020-03-13 09:10:00+01:00,183.76,19.75,5.02,5.72,0.0,7.8856619591796,84.4260809044156,80.11292764812883
2020-03-13 10:10:00+01:00,391.14,26.93,5.73,7.38,0.0,10.912089900263915,177.66799366902654,170.76074027373008
2020-03-13 11:10:00+01:00,136.16,32.3,6.63,7.24,0.0,8.457121264170388,62.423062794113356,58.6268938821469
2020-03-13 12:10:00+01:00,55.66,35.21,7.51,6.69,0.0,8.296607046958998,25.532902665037973,22.5219709669151
2020-03-13 13:10:00+01:00,442.1,35.23,8.16,6.21,0.0,14.711920375123746,197.9261792037114,190.36902672716732
2020-03-13 14:10:00+01:00,174.22,32.35,8.75,5.86,0.0,11.42691418878222,78.98188917725224,74.80003629125251
2020-03-13 15:10:00+01:00,561.31,27.01,8.94,5.45,0.0,17.952974083946174,248.16687372113705,238.86503169261061
2020-03-13 16:10:00+01:00,135.81,19.85,8.06,5.38,0.0,10.257601263446777,61.84202409654742,58.05901483400928
2020-03-13 17:10:00+01:00,208.79,11.49,7.19,4.34,0.0,11.008006934183772,94.80448775940424,90.23487024005645
2020-03-13 18:10:00+01:00,8.94,2.43,6.65,3.31,0.0,6.837655855114567,4.123478733447074,1.5214209445064542
2020-03-13 19:10:00+01:00,0.0,0.0,5.82,2.97,0.0,5.82,0.0,0.0
2020-03-13 20:10:00+01:00,0.0,0.0,5.1,2.28,0.0,5.1,0.0,0.0
2020-03-13 21:10:00+01:00,0.0,0.0,4.52,1.79,0.0,4.52,0.0,0.0
2020-03-13 22:10:00+01:00,0.0,0.0,4.14,1.66,0.0,4.14,0.0,0.0
2020-03-13 23:10:00+01:00,0.0,0.0,3.61,1.59,0.0,3.61,0.0,0.0
2020-03-14 00:10:00+01:00,0.0,0.0,2.84,1.52,0.0,2.84,0.0,0.0
2020-03-14 01:10:00+01:00,0.0,0.0,2.36,1.1,0.0,2.36,0.0,0.0
2020-03-14 02:10:00+01:00,0.0,0.0,2.09,1.03,0.0,2.09,0.0,0.0
2020-03-14 03:10:00+01:00,0.0,0.0,1.83,1.24,0.0,1.83,0.0,0.0
2020-03-14 04:10:00+01:00,0.0,0.0,1.24,1.52,0.0,1.24,0.0,0.0
2020-03-14 05:10:00+01:00,0.0,0.0,1.27,1.52,0.0,1.27,0.0,0.0
2020-03-14 06:10:00+01:00,0.0,0.0,1.12,1.79,0.0,1.12,0.0,0.0
2020-03-14 07:10:00+01:00,10.87,2.66,1.06,2.0,0.0,1.341023784901758,5.1164376829079625,2.496177345825366
2020-03-14 08:10:00+01:00,216.16,11.73,2.69,2.28,0.0,8.014767460192338,99.2638279291843,94.58153095597727
2020-03-14 09:10:00+01:00,314.86,20.12,4.52,3.17,0.0,11.264668271826025,142.82829526244453,136.96668583652118
2020-03-14 10:10:00+01:00,566.74,27.32,6.4,3.52,0.0,17.948022690966,250.57241670660972,241.18228542377045
2020-03-14 11:10:00+01:00,660.35,32.7,7.7,3.24,0.0,21.701857443343737,287.69653691213534,276.8887854048784
2020-03-14 12:10:00+01:00,458.26,35.61,8.64,3.31,0.0,18.259146774586277,202.36498904641434,194.66132172580424
2020-03-14 13:10:00+01:00,375.4,35.62,9.4,3.31,0.0,17.279866667786166,166.4067974510105,159.84749135600643
2020-03-14 14:10:00+01:00,472.26,32.71,9.86,3.45,0.0,19.577683855302688,207.47627799869096,199.60206690174402
2020-03-14 15:10:00+01:00,462.82,27.34,10.1,3.72,0.0,19.274781146917025,203.57016275808422,195.8264601645421
2020-03-14 16:10:00+01:00,304.32,20.15,10.05,4.21,0.0,15.706884103769026,135.72189937081055,130.06238714241297
2020-03-14 17:10:00+01:00,134.85,11.77,9.52,4.14,0.0,12.049183609164704,60.98933825532312,57.22559515919823
2020-03-14 18:10:00+01:00,14.24,2.7,8.61,3.59,0.0,8.897354002373092,6.517598887890676,3.8715270977763807
2020-03-14 19:10:00+01:00,0.0,0.0,7.57,3.79,0.0,7.57,0.0,0.0
2020-03-14 20:10:00+01:00,0.0,0.0,7.29,3.93,0.0,7.29,0.0,0.0
2020-03-14 21:10:00+01:00,0.0,0.0,6.87,4.07,0.0,6.87,0.0,0.0
2020-03-14 22:10:00+01:00,0.0,0.0,6.65,4.34,0.0,6.65,0.0,0.0
2020-03-14 23:10:00+01:00,0.0,0.0,6.68,4.62,0.0,6.68,0.0,0.0
2020-03-15 00:10:00+01:00,0.0,0.0,6.76,4.76,0.0,6.76,0.0,0.0
2020-03-15 01:10:00+01:00,0.0,0.0,6.87,4.9,0.0,6.87,0.0,0.0
2020-03-15 02:10:00+01:00,0.0,0.0,6.92,4.97,0.0,6.92,0.0,0.0
2020-03-15 03:10:00+01:00,0.0,0.0,6.92,4.9,0.0,6.92,0.0,0.0
2020-03-15 04:10:00+01:00,0.0,0.0,6.89,4.83,0.0,6.89,0.0,0.0
2020-03-15 05:10:00+01:00,0.0,0.0,6.84,4.76,0.0,6.84,0.0,0.0
2020-03-15 06:10:00+01:00,0.0,0.0,6.89,4.83,0.0,6.89,0.0,0.0
